url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/26nyh59;2022-07-19 20:11:06.106585;Familienfreundliches Einfamilienhaus mit vermietetem Gästehaus;635000.0;200.0;7;1145.0;Straße nicht freigegeben;27383;Scheeßel;;Einfamilienhaus;;Zustand: gepflegt ;teilweise unterkellert ;;2021;F;Terrasse 
https://www.immowelt.de/expose/26fuh59;2022-07-19 20:11:08.571156;Endlich Zuhause!;359000.0;157.0;7;1002.0;Theodor-Storm-Straße 2;27383;Scheeßel;;Einfamilienhaus;;Zustand: renoviert ;teilweise unterkellert ;;1968;E;Terrasse, Garten 
https://www.immowelt.de/expose/243rv5l;2022-07-19 20:11:10.176048;Scheeßel: Betongold - eine sichere Kapitalanlage! Die Mieter sind schon da;397500.0;233.0;8;388.0;Straße nicht freigegeben;27383;Scheeßel;;Mehrfamilienhaus;;;;;2002;D;Terrasse 
https://www.immowelt.de/expose/25emk5z;2022-07-19 20:11:11.077587;Neubau Mehrfamilienhaus mit Fahrstuhl;1450000.0;460.0;15;679.0;Straße nicht freigegeben;27383;Scheeßel;;Mehrfamilienhaus;;Zustand: Erstbezug ;;;2022;;
https://www.immowelt.de/expose/25jmk5c;2022-07-19 20:11:11.914514;Scheeßel: Wohnhaus in ruhiger Lage mit liebevoll angelegtem Garten;352500.0;116.0;5;1269.0;Straße nicht freigegeben;27383;Scheeßel;Ostlandsiedlung;Einfamilienhaus;;;teilweise unterkellert ;;1951;G;Terrasse 
https://www.immowelt.de/expose/263sb5g;2022-07-19 20:11:12.876741;Hetzwege: Wohnhaus mit Garage in Sackgassenlage und großem Grundstück;379500.0;156.0;6;1101.0;Straße nicht freigegeben;27383;ScheeßelHetzwege;;Einfamilienhaus;;;teilweise unterkellert ;;1978;G;
https://www.immowelt.de/expose/269sv5c;2022-07-19 20:11:13.687421;ANTIKE TRIFFT MODERNE - DAS MUSTERHAUS IN BAD VILBEL;717900.0;267.42;6;500.0;Straße nicht freigegeben;27383;Scheeßel;Bartelsdorf;Einfamilienhaus;;Zustand: projektiert ;;;2023;;
https://www.immowelt.de/expose/26pvg5e;2022-07-19 20:11:14.471284;Wohnspaß in grüner Idylle!;288000.0;118.0;4;1113.0;Straße nicht freigegeben;27383;Scheeßel;Hetzwege;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;Massivhaus;1999;F;Terrasse 
https://www.immowelt.de/expose/26dzz5a;2022-07-19 20:11:15.288364;Architektenhaus mit Einliegerwohnung;450000.0;162.0;6;892.0;Straße nicht freigegeben;27383;Scheeßel;;Stadthaus;;Zustand: gepflegt ;voll unterkellert ;Massivhaus;1979;E;Garten, Balkon 
https://www.immowelt.de/expose/26pvr5a;2022-07-19 20:11:16.120291;Einziehen und Wohlfühlen - Ansprechendes EFH mit großem Garten, Doppelgarage und Einliegerwohnung;440000.0;180.0;7;835.0;Straße nicht freigegeben;27383;Scheeßel;Westerholz;Einfamilienhaus;;;nicht unterkellert ;;1997;E;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/264xr5a;2022-07-19 20:11:18.150204;Doppelhaus mit jeweiligem Vollkeller und Garage auf einem Erbbaugrundstück;350000.0;218.0;8;799.0;Straße nicht freigegeben;49586;Neuenkirchen;;Mehrfamilienhaus;;;voll unterkellert ;Massivhaus;1995;D;Terrasse 
https://www.immowelt.de/expose/25bjb5m;2022-07-19 20:11:19.014392;    Traum vom Eigenheim erfüllen - Freigestellte Einfamilienhaus  in Merzen !;458000.0;122.0;6;750.0;Straße nicht freigegeben;49586;Merzen;;Einfamilienhaus;;Zustand: gepflegt ;;;1998/99;;
https://www.immowelt.de/expose/24wbv5n;2022-07-19 20:11:20.031951;++Der Traum vom eigenen Hof! Gepflegte Hofstelle mit viel Wohnraum und viel Nutzungspotenzial++;783000.0;321.0;10;4000.0;Straße nicht freigegeben;49586;Neuenkirchen;Steinfeld;Mehrfamilienhaus;;Zustand: gepflegt ;;;1927;D;
https://www.immowelt.de/expose/26mqc54;2022-07-19 20:11:20.850653;Teilvermietetes MFH mit 3 WE's, Garten, Terrasse, 2 Garagen und 2 Carport;532000.0;280.0;10;1563.0;Straße nicht freigegeben;49586;Merzen;;Mehrfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1967;F;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/248xp5q;2022-07-19 20:11:21.761256;Topgepflegtes Einfamilienhaus, ideal für Privat oder Gewerbetreibende mit großem Platzanspruch.;548000.0;142.0;10;2317.0;Straße nicht freigegeben;49586;Merzen;;Einfamilienhaus;;;nicht unterkellert, Dach ausbaufähig ;Massivhaus;1996;F;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/25vev58;2022-07-19 20:11:22.687395;Topgepflegtes Einfamilienhaus, ideal für Privat oder Gewerbetreibende mit großem Platzanspruch.;548000.0;142.0;k.A.;2317.0;Straße nicht freigegeben;49586;Merzen;;Einfamilienhaus;;;nicht unterkellert, Dach ausbaufähig ;Massivhaus;1996;E;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/25v7r5y;2022-07-19 20:11:29.462800;Idealer Altersruhesitz! Top gepfl. Bungalowhaushälfte mit Terrasse in ruhiger Lage!;265000.0;86.0;4;350.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerfehn;Einfamilienhaus;;Zustand: gepflegt ;;;2013;B;Terrasse 
https://www.immowelt.de/expose/257hq5x;2022-07-19 20:11:30.245727;*Reserviert* Sehr gepflegtes und geräumiges EFH in Ortslage von Ihlow-Simonswolde;307000.0;180.0;6;1261.0;Straße nicht freigegeben;26632;Ihlow;Simonswolde;Einfamilienhaus;;Zustand: gepflegt ;;Massivhaus;1972;F;Terrasse, Garten 
https://www.immowelt.de/expose/266da56;2022-07-19 20:11:31.072748;Sparwunder dank Dämmung und Photovoltaikanlage mit Speicher;529000.0;165.0;7;1419.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerfehn;Einfamilienhaus;;Zustand: gepflegt ;;;1985;E;
https://www.immowelt.de/expose/264ut5c;2022-07-19 20:11:31.799163;Neuwertiges Einfamilienhaus (Bungalow) mit Doppelgarage in ländlicher Lage mit traumhaften Ausblick;429000.0;110.0;3;1500.0;Straße nicht freigegeben;26632;IhlowOTSimonswolde;;Einfamilienhaus;;;;;2012;A;Terrasse 
https://www.immowelt.de/expose/26rug52;2022-07-19 20:11:32.757971;Simonswolde! Schlüsselfertige Doppelhaushälfte (E02) mit Terrasse, Gartenanlage in ruhiger Wohnlage!;350000.0;110.0;4;250.0;Straße nicht freigegeben;26632;Ihlow;Simonswolde;Einfamilienhaus;;Zustand: Erstbezug ;;;2022;B;Terrasse 
https://www.immowelt.de/expose/259vr5z;2022-07-19 20:11:33.780181;Großzügiges Einfamilienhaus in Ihlow-Ostersander !;349000.0;170.0;6;608.0;Straße nicht freigegeben;26632;Ihlow;Ostersander;Einfamilienhaus;;;;Massivhaus;1984;D;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/26s4g5c;2022-07-19 20:11:34.548944;Pferdefreunde und Naturliebhaber aufgepasst! Idyllischer Pferdehof mit ca. 6,8 ha Land und großer PV-Anlage vor den ...;749000.0;193.53;8;68410.0;Straße nicht freigegeben;26632;Ihlow;Ostersander;Einfamilienhaus;;;;;1900;C;
https://www.immowelt.de/expose/266rp5f;2022-07-19 20:11:35.343236;Exklusives Anwesen auf herrschaftlichem Grundstück;849900.0;365.72;8;8000.0;Straße nicht freigegeben;26632;Ihlow;Ostersander;Einfamilienhaus;;;;Massivhaus;2000;D;Terrasse, Garten 
https://www.immowelt.de/expose/26p9g5e;2022-07-19 20:11:36.084146;Ein Haustraum mit vielen Extras - großzügiges Einfamilienhaus in ruhiger Lage von Ihlow;425000.0;160.0;6;1050.0;Straße nicht freigegeben;26632;Ihlow;Ostersander;Einfamilienhaus;;Zustand: gepflegt ;;;1999;D;
https://www.immowelt.de/expose/25vwr5w;2022-07-19 20:11:37.020454;Luxus Bungalow/EFH in Ostfriesland;859000.0;243.0;5;1279.0;Langeooger Straße 14;26632;Ihlow;Ihlowerfehn;;;Zustand: gepflegt ;;;2010;;
https://www.immowelt.de/expose/26rnp5f;2022-07-19 20:11:37.831458;"Eigennutzung oder Kapitalanlage; 3 bis 4 Familienhaus in Wiekenlage von Ihlowerfehn";360000.0;330.0;12;1448.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerfehn;Mehrfamilienhaus;;Zustand: Altbau (bis 1945), gepflegt ;;Massivhaus;1927;F;Terrasse, Garten 
https://www.immowelt.de/expose/26vz855;2022-07-19 20:11:38.566038;Ihlowerfehn! Renoviertes, top gepfleg. EFH mit Terrasse, D-Garage und Wintergarten in ruhiger Lage!;329000.0;120.0;4;695.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerfehn;Einfamilienhaus;;Zustand: gepflegt ;;;2005;D;Terrasse 
https://www.immowelt.de/expose/263gj5e;2022-07-19 20:11:39.377396;Schönes Einfamilienhaus in begehrter Wohnlage!;328000.0;146.0;5;731.0;Straße nicht freigegeben;26632;Ihlow;Riepe;Einfamilienhaus;;;nicht unterkellert ;;2000;;Terrasse, Garten 
https://www.immowelt.de/expose/266vg52;2022-07-19 20:11:40.126924;Simonswolde! Schlüsselfertige DHH (E01) mit Terrasse, Gartenanlage & Carport in ruhiger Wohnlage!;350000.0;110.0;4;250.0;Straße nicht freigegeben;26632;Ihlow;Simonswolde;Einfamilienhaus;;Zustand: Erstbezug ;;;2022;B;Terrasse 
https://www.immowelt.de/expose/2643t5a;2022-07-19 20:11:40.925655;Einfamilienhaus auf großem Eckgrundstück;240000.0;124.0;5;991.0;Straße nicht freigegeben;26632;IhlowOchtelbur;Riepe;Einfamilienhaus;;;teilweise unterkellert ;;2014;F;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/25hcu5u;2022-07-19 20:11:41.670699;Großzügiges Einfamilienhaus in begehrter Kanallage von Ihlowerfehn inkl. Einliegerwohnung;495000.0;212.0;8;1103.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerfehn;Einfamilienhaus;;;nicht unterkellert ;Massivhaus;1996;D;
https://www.immowelt.de/expose/26ywx5d;2022-07-19 20:11:42.345823;Liebhaberobjekt! Ein schönes Wohnhaus mit viel Charakter auf einem großem Grundstück;;130.0;5;1800.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerhörn;Einfamilienhaus;;;;;1928;H;
https://www.immowelt.de/expose/2523u5z;2022-07-19 20:11:43.140726;Renovierungsbedürftiges Landhaus in Ihlow-Riepe;249000.0;162.0;8;1501.0;Straße nicht freigegeben;26632;Ihlow;Riepe;Einfamilienhaus;;;;Massivhaus;1964;H;
https://www.immowelt.de/expose/2546q5u;2022-07-19 20:11:43.859061;Hübsche Doppelhaushälfte in idyllischer & ruhiger Lage;220000.0;92.0;4;438.0;Straße nicht freigegeben;26632;Ihlow;Westerende-Kirchloog;Doppelhaushälfte;;Zustand: gepflegt ;;;1996;C;
https://www.immowelt.de/expose/25yx85z;2022-07-19 20:11:44.597756;Einfamilienhaus mit Garage in unverbauter Lage!;379000.0;130.0;5;1354.0;Straße nicht freigegeben;26632;Ihlow;Simonswolde;Einfamilienhaus;;Zustand: gepflegt ;nicht unterkellert ;;1995;;Terrasse, Garten 
https://www.immowelt.de/expose/245wx5b;2022-07-19 20:11:45.295180;**Verkauft**Ihlow - sehr gepflegtes EFH mit Anbau und vielen Nutzungsmöglichkeiten!;339000.0;230.0;6;929.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerhörn;Einfamilienhaus;;Zustand: gepflegt ;;;1993;;Terrasse 
https://www.immowelt.de/expose/239y55j;2022-07-19 20:11:46.007323;**VERKAUFT**Ihlow-geräumiges Wohnhaus in schöner Wohnlage;269000.0;144.0;6;785.0;Straße nicht freigegeben;26632;Ihlow;Ihlowerhörn;Einfamilienhaus;;;;;1984;;Terrasse 
https://www.immowelt.de/expose/257l45p;2022-07-19 20:11:47.035356;Eine Immobilie, wie keine Andere ! Wohnhaus mit großem Grundstück in der Gemeinde Ihlow;645000.0;240.0;9;11500.0;Straße nicht freigegeben;26632;Ihlow;Westerende-Kirchloog;;;Zustand: gepflegt ;;Massivhaus;2000;C;Terrasse, Garten 
https://www.immowelt.de/expose/24nl75s;2022-07-19 20:11:47.962719;WE 2: Neubau DHH in Riepe!;345000.0;103.0;4;284.0;Straße nicht freigegeben;26632;Riepe;;Doppelhaushälfte;;;nicht unterkellert ;;2022;A;Terrasse, Garten 
https://www.immowelt.de/expose/25wzv5j;2022-07-19 20:11:48.741164;Idealer Altersruhesitz mit viel Liebe zum Detail - Neuwertiger Bungalow in Ihlow;519000.0;124.0;4;1247.0;Straße nicht freigegeben;26632;Ihlow;Westerende-Kirchloog;Bungalow;;;nicht unterkellert ;Massivhaus;2017;B;Terrasse, Garten 
https://www.immowelt.de/expose/24em75s;2022-07-19 20:11:49.583613;WE 1: Neubau DHH in Riepe!;345000.0;103.0;4;284.0;Straße nicht freigegeben;26632;Riepe;;Doppelhaushälfte;;;nicht unterkellert ;;2022;A;Terrasse, Garten 
https://www.immowelt.de/expose/25n2h52;2022-07-19 20:11:50.278960;Vermietetes Einfamilienhaus mit großem Grundstück in ruhiger Lage von Ihlow - Simonswolde!;219000.0;84.97;4;4719.0;Straße nicht freigegeben;26632;Ihlow;Simonswolde;Einfamilienhaus;;;teilweise unterkellert ;Massivhaus;1961;;Terrasse 
https://www.immowelt.de/expose/25fg65h;2022-07-19 20:11:51.023726;Gepflegtes, großzügiges Einfamilienhaus in sehr ruhiger Wohnlage von Ihlow-Riepe;318000.0;165.0;5;782.0;Straße nicht freigegeben;26632;Ihlow;Riepe;Einfamilienhaus;;Zustand: gepflegt ;;Massivhaus;1970;F;
https://www.immowelt.de/expose/2638x56;2022-07-19 20:11:51.822377;Willkommen zu Hause - schönes Einfamilienhaus in Ihlow/Simonswolde;235000.0;115.0;5;696.0;Straße nicht freigegeben;26632;IhlowSimonswolde;;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;Massivhaus;1974;F;Terrasse, Garten 
https://www.immowelt.de/expose/25cyv5b;2022-07-19 20:11:52.593846;!!! Kapitalanlge !!!  Mehrfamilienhaus in ruhiger Wohnlage von Westerende-Kirchloog;425000.0;250.0;10;944.0;Straße nicht freigegeben;26632;Ihlow;Westerende-Kirchloog;Mehrfamilienhaus;;Zustand: gepflegt ;nicht unterkellert ;;1980;E;Terrasse, Balkon, Wintergarten 
https://www.immowelt.de/expose/24wxk5q;2022-07-19 20:11:53.329087;Modernes Einfamilienhaus - nur ca. 35 km bis zur Nordsee;490000.0;131.0;4;663.0;Straße nicht freigegeben;26632;Ihlow;Ostersander;Einfamilienhaus;;;nicht unterkellert ;;2015;D;
https://www.immowelt.de/expose/2662e57;2022-07-19 20:11:54.051085;Bauunternehmer aufgepasst! Resthof mit interessanten (Neu-) Gestaltungsmöglichkeiten in 26632 Ihlow;160000.0;93.5;3;1000.0;Straße nicht freigegeben;26632;IhlowSimonswolde;;;;;nicht unterkellert ;;1960;;Terrasse, Garten 
https://www.immowelt.de/expose/25bfc5q;2022-07-19 20:11:58.524187;Schmuckstück in Lamspringe neuer Preis;125000.0;150.0;7;650.0;Straße nicht freigegeben;31195;Lamspringe;;Doppelhaushälfte;3 ;;voll unterkellert ;Massivhaus;1935;;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/26zxb5g;2022-07-19 20:11:59.334430;Ankommen und Wohlfühlen!;413330.0;152.0;5;1015.0;Straße nicht freigegeben;31195;Lamspringe;;Villa;2 ;Zustand: Erstbezug, Neubau ;;KfW 55, Massivhaus;2022;;Terrasse 
https://www.immowelt.de/expose/25pw75f;2022-07-19 20:12:00.054099;Lamspringe, DHH gemütliches 1-2 Familienhaus;139900.0;130.0;7;635.0;Straße nicht freigegeben;31195;Lamspringe;;Doppelhaushälfte;;Zustand: renovierungsbedürftig ;voll unterkellert ;;1936;;
https://www.immowelt.de/expose/266k659;2022-07-19 20:12:00.801883;Attraktives Häuserpaket: Modernisierbares Ein- und Zweifamilienhaus auf ruhigem Grundstück;149000.0;350.04;13;707.04;Straße nicht freigegeben;31195;Lamspringe;;Mehrfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1915;F;Garten, Balkon 
https://www.immowelt.de/expose/26jgk52;2022-07-19 20:12:03.905577;Barrierefreie Doppelhaushälfte (rechts) mit Carport u. Abstellraum;247000.0;74.21;3;346.5;Apfelhof;21729;Freiburg;Elbe;Doppelhaushälfte;1 Geschoss;Zustand: Erstbezug, Neubau ;nicht unterkellert ;KfW 55, Massivhaus;2022;A;Terrasse, Gartenanteil 
https://www.immowelt.de/expose/26e9v5f;2022-07-19 20:12:04.621038;Schönes MFH in der Innenstadt 4 WE + 1 GE mit Ausbaureserve *Courtagefrei;549000.0;537.0;k.A.;758.0;Straße nicht freigegeben;21729;Freiburg;Elbe;Mehrfamilienhaus;;;teilweise unterkellert ;;1969;F;
https://www.immowelt.de/expose/25sla5d;2022-07-19 20:12:05.427388;Liebenswertes Haus mit Potential;129999.0;108.0;4;222.0;Straße nicht freigegeben;21729;Freiburg;Elbe;Einfamilienhaus;;Zustand: Altbau (bis 1945), renoviert ;teilweise unterkellert ;Massivhaus;1920;G;
https://www.immowelt.de/expose/25g4l5f;2022-07-19 20:12:06.154097;Renoviertes Eigenheim mit großem Garten, Doppelgarage und viel Platz in ruhiger Lage;435000.0;227.0;6;938.0;Straße nicht freigegeben;21729;Freiburg;Elbe;Einfamilienhaus;;;nicht unterkellert ;;1982;C;
https://www.immowelt.de/expose/26qz25b;2022-07-19 20:12:06.860461;EDV-Nr.: 12208 - In zentraler, aber ruhiger Lage Ihren Traum vom Eigenheim verwirklichen!;138000.0;99.3;4;804.0;Straße nicht freigegeben;21729;Freiburg;Elbe;Einfamilienhaus;;;;;1975;E;
