url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/2697j5h;2022-07-24 14:16:56.388387;Sie das Grundstück, wir das Massivhaus. Familienleben auf einer Ebene in Ehlershausen.;251590;130.0;5;kA  Grundstücksfl  ;Ehlershäuser Weg;31303;Burgdorf;Ramlingen-Ehlershausen;Bungalow;1 Geschoss;Zustand: Neubau ;;Massivhaus;2022.0;;
https://www.immowelt.de/expose/26c6v5h;2022-07-24 14:16:58.022019;Naturfreunde aufgepasst! Schöner Bungalow mit großen Garten in Außenrandlage von Eschede;329000;135.89;5;1515;Straße nicht freigegeben;29348;Eschede;;Bungalow;;Zustand: gepflegt ;;Fertighaus;1990.0;B;Terrasse, Garten 
https://www.immowelt.de/expose/26s545e;2022-07-24 14:16:58.672327;Sie das Grundstück, wir das Massivhaus. Ein Zuhause das überzeugt in Eschede.;253510;128.0;5;kA  Grundstücksfl  ;Eichenstraße ;29348;Eschede;;Einfamilienhaus;;Zustand: Neubau ;;Massivhaus;2022.0;;
https://www.immowelt.de/expose/26ftt5b;2022-07-24 14:16:59.323661;Sie das Grundstück, wir das Massivhaus. Ihr großzügiges Familienhaus in Eschede.;250770;132.0;5;kA  Grundstücksfl  ;Eichenstraße ;29348;Eschede;;Einfamilienhaus;;Zustand: Neubau ;;Massivhaus;2022.0;;
https://www.immowelt.de/expose/26za456;2022-07-24 14:16:59.994040;Nutzen Sie die Chance und bauen mit uns noch nach den aktuellen GEG-Konditionen!!;215010;100.0;4;1;Straße nicht freigegeben;29348;Eschede;Lohe;Einfamilienhaus;;Zustand: Neubau, projektiert ;;;2022.0;B;
https://www.immowelt.de/expose/25xuf5x;2022-07-24 14:17:00.803685;Attraktiver Neubau Bungalow in Eschede;425000;160.0;4;1000;Straße nicht freigegeben;29348;Eschede;Lohe;Bungalow;;Zustand: Neubau ;;;;;Terrasse 
https://www.immowelt.de/expose/26t355h;2022-07-24 14:17:01.748833;Sie das Grundstück, wir das Massivhaus. Ein Bungalow, der begeistert in Eschede.;267490;127.0;5;kA  Grundstücksfl  ;Eichenstraße;29348;Eschede;;Bungalow;;Zustand: Neubau ;;Massivhaus;2022.0;;
https://www.immowelt.de/expose/26h4q5f;2022-07-24 14:17:03.452678;Sie das Grundstück, wir das Massivhaus. Ein Haus mit Charme in Eschede.;222010;110.0;5;kA  Grundstücksfl  ; Eichenstraße;29348;Eschede;;Einfamilienhaus;;Zustand: Neubau ;;Massivhaus;2022.0;;
https://www.immowelt.de/expose/26tmv59;2022-07-24 14:17:04.515256;Freistehendes Einfamilienhaus mit sonnigem Garten, Garage und Keller in ruhiger Wohnlage;228000;120.29;4;755.29;Straße nicht freigegeben;29348;Eschede;;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1967.0;E;Terrasse, Garten 
https://www.immowelt.de/expose/24npd5u;2022-07-24 14:17:05.169743;Großzügiges Zweifamilienhaus in Vordorf!;450000;248.0;10;739;Straße nicht freigegeben;38553;Vordorf;;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1967.0;C;
https://www.immowelt.de/expose/263gq5a;2022-07-24 14:17:05.906380;Schönes, saniertes EFH auf einem großem Eigentumsgrundstück mit liebevollem Garten, großer Scheune;629000;120.0;4;1175;Straße nicht freigegeben;38533;Vordorf;Rethen;Einfamilienhaus;;;nicht unterkellert ;;1959.0;D;Terrasse, Garten 
