url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/26fv65e;2022-07-24 14:22:51.299144;Viel Platz für Individualisten in schöner Alleinlage am Dorfrand;420000;340.0;10;14369;Straße nicht freigegeben;29476;Gusborn;Klein Gusborn;Einfamilienhaus;;Zustand: renoviert / saniert ;voll unterkellert ;Massivhaus;1933;G;Terrasse, Garten 
https://www.immowelt.de/expose/25ft75f;2022-07-24 14:22:52.065677;Modernisiertes Mehrfamilienhaus im Harz;179000;340.0;12;640;Straße nicht freigegeben;37539;BadGrund;;Mehrfamilienhaus;;;voll unterkellert ;;1974;;
https://www.immowelt.de/expose/25wt45y;2022-07-24 14:22:52.819781;Doppelhaushälfte wo die Sonne Ihnen täglich zuwinkt in absoluter Ruhe;168000;145.0;7;1293;Straße nicht freigegeben;37539;BadGrund;;Doppelhaushälfte;;Zustand: gepflegt ;;;1930;H;Terrasse, Garten 
https://www.immowelt.de/expose/26jsc5h;2022-07-24 14:22:53.561881;"Ein-oder Zweifamilienhaus, Ferienwohnungen oder Pension; hier ist vieles möglich";155000;250.0;11;3000;Straße nicht freigegeben;37539;BadGrund;Harz;Mehrfamilienhaus;;;teilweise unterkellert ;;1900;F;Terrasse, Garten 
https://www.immowelt.de/expose/25rec5m;2022-07-24 14:22:54.444361;Prächtige Aussicht, behagliches Wohnen in Bad Grund (Harz);229000;167.24;6;794;Straße nicht freigegeben;37539;BadGrund;Harz;Einfamilienhaus;;;voll unterkellert ;Fertighaus;1980;;Terrasse 
https://www.immowelt.de/expose/26h6k5g;2022-07-24 14:22:55.148995;Großzügiger Bungalow in schöner Wohnlage von Bad Bentheim;390000;188.0;4;681;Straße nicht freigegeben;48455;BadBentheim;;Bungalow;;;;Massivhaus;2005;D;Terrasse 
https://www.immowelt.de/expose/26tsg5h;2022-07-24 14:22:55.881119;Haus in Bad Bentheim;350000;144.0;7;852;Romberg 8;48455;BadBentheim;Gildehaus;Einfamilienhaus;;Zustand: gepflegt ;teilweise unterkellert ;;2006;G;Terrasse, Balkon 
https://www.immowelt.de/expose/26zv45h;2022-07-24 14:22:56.624610;***Europa-Makler*** bietet an: Schöne Stadtvilla Wohnen mitten in Bentheim;475000;265.0;8;783;Straße nicht freigegeben;48455;BadBentheim;;;;;voll unterkellert ;;1925;C;
