url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/24jvh5c;2022-07-24 14:21:52.723364;Zweifamilienhaus mit Garage und Ackerland in Bückeburg;197000;193.0;k.A.;837.0;Straße nicht freigegeben;31675;Bückeburg;Scheie;Mehrfamilienhaus;;;;;1931/1960;;
https://www.immowelt.de/expose/26tvb57;2022-07-24 14:21:53.384442;Niedrigenergiehaus mit Pool! Erstklassige Qualität! Ca. 5% Rendite-Potenzial!;655000;358.82;13;714.0;Straße nicht freigegeben;31675;Bückeburg;Rusbend;Mehrfamilienhaus;;;;Massivhaus;1964;A;
https://www.immowelt.de/expose/24kty5l;2022-07-24 14:21:54.029763;Ihr neues IMMOBILIEN QUARTIER: Sehr gepflegte Doppelhaushälfte in ruhiger Lage;335000;116.0;4;365.0;Straße nicht freigegeben;31675;Bückeburg;Evesen;Doppelhaushälfte;;Zustand: gepflegt ;;;2005;;Terrasse 
https://www.immowelt.de/expose/26cv45b;2022-07-24 14:21:54.688469;Ihr Einfamilienhaus in Top Lage von Bückeburg - SÜDHARRL!;399000;181.5;6;651.0;Straße nicht freigegeben;31675;Bückeburg;;Einfamilienhaus;;Zustand: renovierungsbedürftig / sanierungsbedürftig ;voll unterkellert ;;1972;G;Terrasse 
https://www.immowelt.de/expose/26z5m58;2022-07-24 14:21:55.340697;Prämiertes Baudenkmal in der Innenstadt;519000;262.0;k.A.;199.0;Straße nicht freigegeben;31675;Bückeburg;;Mehrfamilienhaus;4.0;;voll unterkellert, Dach ausgebaut ;;1990;E;
https://www.immowelt.de/expose/25mvb5m;2022-07-24 14:21:56.022095;Ihr neues IMMOBILIEN QUARTIER: Renditestarkes Anlageobjekt mit 5 Einheiten in Bückeburg;399000;309.0;11;868.0;Straße nicht freigegeben;31675;Bückeburg;;Mehrfamilienhaus;;;;;1988;;Terrasse, Balkon 
https://www.immowelt.de/expose/25q9e5w;2022-07-24 14:21:56.684479;Gepflegtes Fachwerkhaus im Herzen von Bückeburg;199000;154.39;8;165.0;Straße nicht freigegeben;31675;Bückeburg;;Einfamilienhaus;;Zustand: Altbau (bis 1945), gepflegt ;voll unterkellert ;;1760;;Terrasse 
https://www.immowelt.de/expose/253by5y;2022-07-24 14:21:57.453460;Top gepflegtes, lichtdurchflutetes Zweifamilienhaus im Herzen von Neuhaus direkt an der Aue;360000;164.0;6;441.0;Straße nicht freigegeben;21785;Neuhaus;Oste;Mehrfamilienhaus;;;nicht unterkellert ;Massivhaus;1998;D;Terrasse, Balkon 
https://www.immowelt.de/expose/26p3t5d;2022-07-24 14:21:58.159923;Ideal für Familien! Mehrgenerationenhaus in direkter Lage am Deich mit Zugang zur Aue;698000;320.0;12;1250.0;Straße nicht freigegeben;21785;Neuhaus;;Mehrfamilienhaus;;;nicht unterkellert ;;1996;E;Terrasse, Balkon, Wintergarten 
https://www.immowelt.de/expose/26r3r56;2022-07-24 14:21:58.893730;Großzügiger Familientraum mit weitläufigem Garten in ruhiger Lage;285000;160.15;7;2500.15;Straße nicht freigegeben;21785;Neuhaus;Oste;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1970;H;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/2679h53;2022-07-24 14:21:59.744170;Vor Verkauf umfangreich saniert! Große Immobilie in Belum!;299500;205.0;8;865.0;Straße nicht freigegeben;21785;Belum;;Einfamilienhaus;;Zustand: renoviert / saniert ;;;1968;;
https://www.immowelt.de/expose/24q7959;2022-07-24 14:22:00.438670;Vielseitiges Wohnhaus in Traumlage am Deich - nahe des Oste-Sees!;179000;115.0;5;525.0;Neuhäuser Deich 2;21785;Neuhaus;Oste;Einfamilienhaus;;Zustand: Altbau (bis 1945) ;teilweise unterkellert, Dach ausbaufähig ;Massivhaus;1900;H;Terrasse, Garten 
https://www.immowelt.de/expose/257ey56;2022-07-24 14:22:01.270317;Entfliehen Sie Ihrem Alltag und genießen Sie die Ruhe in Neuhaus;200000;64.0;3;433.0;Straße nicht freigegeben;21785;Neuhaus;;;;Zustand: gepflegt ;;Holzhaus;1973;;Terrasse, Garten 
https://www.immowelt.de/expose/265gk5e;2022-07-24 14:22:02.350652;Handwerkerprojekt: Wohnhaus mit Gewerbefläche in Neuhaus;159000;110.0;11;1517.0;Straße nicht freigegeben;21785;Neuhaus;;Einfamilienhaus;;;;;1900;H;Terrasse 
https://www.immowelt.de/expose/26bqv59;2022-07-24 14:22:03.274596;Den Traum verwirklichen! Sanierungsbedürftiges Einfamilienhaus mit Flusszugang;139000;202.0;7;642.1;Straße nicht freigegeben;21785;Neuhaus;Oste;Einfamilienhaus;;Zustand: renovierungsbedürftig / sanierungsbedürftig ;nicht unterkellert ;;1960;;Terrasse 
