url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/2669n5g;2022-07-24 14:28:46.379895;"Ihr neues IMMOBILIEN QUARTIER: Ihr Traum vom Eigenheim geht hier im ""Aue Quartier"" in Erfüllung!";494500;158;5;237;Straße nicht freigegeben;31515;Wunstorf;Bokeloh;Reihenendhaus;;Zustand: Erstbezug, Neubau ;;Massivhaus;2022;A+;Terrasse 
https://www.immowelt.de/expose/26q9v5h;2022-07-24 14:28:47.063287;Sie das Grundstück, wir das Massivhaus. Ein Haus mit Charme in Steinhude.;222730;110;5;kA  Grundstücksfl  ;Am Steinhuder Bahnhof;31515;Wunstorf;Steinhude;Einfamilienhaus;;Zustand: Neubau ;;Massivhaus;2022;;
https://www.immowelt.de/expose/26tan5g;2022-07-24 14:28:47.695965;"Ihr neues IMMOBILIEN QUARTIER: Ihr Traum vom Eigenheim geht hier im ""Aue Quartier"" in Erfüllung!";462500;158;5;138;Straße nicht freigegeben;31515;Wunstorf;Bokeloh;Reihenmittelhaus;;Zustand: Erstbezug, Neubau ;;Massivhaus;2022;A+;Terrasse 
https://www.immowelt.de/expose/26pbn5g;2022-07-24 14:28:48.338227;"Ihr neues IMMOBILIEN QUARTIER: Ihr Traum vom Eigenheim geht hier im ""Aue Quartier"" in Erfüllung!";462500;158;5;138;Straße nicht freigegeben;31515;Wunstorf;Bokeloh;Reihenmittelhaus;;Zustand: Erstbezug, Neubau ;;Massivhaus;2022;A+;Terrasse 
https://www.immowelt.de/expose/26png5g;2022-07-24 14:28:48.998467;Sie das Grundstück, wir das Massivhaus. Familienleben auf einer Ebene in Steinhude.;251950;130;5;kA  Grundstücksfl  ;Am Steinhuder Bahnhof;31515;Wunstorf;Steinhude;Bungalow;1 Geschoss;Zustand: Neubau ;;Massivhaus;2022;;
https://www.immowelt.de/expose/26aaf5g;2022-07-24 14:28:49.695661;RUDNICK bietet KERNSTADTIDYLL in ruh. 1a Lage: PROVISIONSFREI FÜR KÄUFER!;460000;133;7;790;Straße nicht freigegeben;31515;Wunstorf;;Einfamilienhaus;;;;;1954;E;Terrasse 
https://www.immowelt.de/expose/26jfk5h;2022-07-24 14:28:50.591976;Nordenham: Neuwertiges Einfamilienhaus mit viel Wohnkomfort, Obj. 6209;599000;176.71;5;1256;Straße nicht freigegeben;26954;Nordenham;Ellwürden;Einfamilienhaus;;;;;2018;B;Terrasse 
https://www.immowelt.de/expose/263ad5h;2022-07-24 14:28:51.206695;Schöner Bungalow mit gepflegtem Garten und Garage in Nordenham-Blexen;265000;105;k.A.;663;Straße nicht freigegeben;26954;Nordenham;Blexen;Bungalow;;;;;1974;H;
https://www.immowelt.de/expose/26lq25d;2022-07-24 14:28:51.851274;Kapitalanlage im Stadtsüden;195000;156;7;943;Straße nicht freigegeben;26954;Nordenham;;Mehrfamilienhaus;;Zustand: renovierungsbedürftig / sanierungsbedürftig ;;;1927 Anbau 1966;F;
https://www.immowelt.de/expose/25jgy57;2022-07-24 14:28:52.491824;Doppelhaushälfte mit Garage in ruhiger Sackgassenlage;189000;93;4;851;Straße nicht freigegeben;26954;Nordenham;;Doppelhaushälfte;1 Geschoss;;;;1909;E;Terrasse, Garten, Wintergarten 
https://www.immowelt.de/expose/26cxs5a;2022-07-24 14:28:53.188557;Sehr gepflegtes Wohnhaus mit Gewerbemöglichkeit in Blexen!;389000;237;6;853;Straße nicht freigegeben;26954;Nordenham;Blexen;Einfamilienhaus;;Zustand: gepflegt ;;;1985;;
https://www.immowelt.de/expose/26wn55h;2022-07-24 14:28:54.206572;Modernisiertes, gepflegtes Einfamilienhaus mit Garage in Nordenham;320000;116.61;4;486;Straße nicht freigegeben;26954;Nordenham;;Einfamilienhaus;;Zustand: renoviert / saniert ;nicht unterkellert ;;1995;E;Terrasse 
https://www.immowelt.de/expose/24ddp5u;2022-07-24 14:28:54.944796;Resthof in Alleinlage mit großem Grundstück für Naturliebhaber;165000;107;4;3178;Straße nicht freigegeben;26954;Nordenham;Blexen;;;Zustand: renovierungsbedürftig / sanierungsbedürftig ;nicht unterkellert ;;1900;H;Terrasse 
https://www.immowelt.de/expose/268xc52;2022-07-24 14:28:55.875418;Beste Wohnlage - Bungalow mit Garage und Keller in ruhiger Lage von Nordenham;235000;120;4;748;Straße nicht freigegeben;26954;Nordenham;;Bungalow;;Zustand: renovierungsbedürftig / sanierungsbedürftig ;;;2000;H;Terrasse 
https://www.immowelt.de/expose/266545h;2022-07-24 14:28:56.527031;Attraktive Doppelhaushälfte mit schönem Grundstück in Nordenham!;259000;kA  Wohnfläche  ;6;670;Straße nicht freigegeben;26954;Nordenham;;Doppelhaushälfte;3 ;;voll unterkellert, Dach ausgebaut ;;;;Terrasse 
https://www.immowelt.de/expose/26p2753;2022-07-24 14:28:57.183025;Gewerbefläche mit großem Potenzial für Bauträger! Nordenham - Innenstadt!;99000;kA  Wohnfläche  ;k.A.;290;Straße nicht freigegeben;26954;Nordenham;;;;;;Massivhaus;1956;;
https://www.immowelt.de/expose/24p455l;2022-07-24 14:28:57.816856;Schöner Bungalow im Ortsteil Abbehausen!;467000;196.15;5;816;Alkeweg 5;26954;Nordenham;Ellwürden;Bungalow;;;;;2005;;Terrasse 
https://www.immowelt.de/expose/239dy5c;2022-07-24 14:28:58.517524;RESERVIERT:  Mehrfamilienhaus in Nordenham - TOP Lage - renditestark;325000;317;15;300;Ludwigstr. ;26954;Nordenham;;Mehrfamilienhaus;3 ;;;;1910;G;Balkon 
https://www.immowelt.de/expose/26qva5e;2022-07-24 14:28:59.416260;IDYLLE PUR AM DEICH- Einfamilienhaus mit maritimen Ambiente und großem Garten;279000;90;4;870;Straße nicht freigegeben;26954;NordenhamBlexen;;Einfamilienhaus;;;teilweise unterkellert ;Massivhaus;1961;;Terrasse 
https://www.immowelt.de/expose/2489q5w;2022-07-24 14:29:00.156588;Ländliches Einfamilienhaus mit separater Grünfläche und großem Teich für Naturliebhaber;420000;212;5;10099;Straße nicht freigegeben;26954;Nordenham;Abbehausen;Einfamilienhaus;;;voll unterkellert ;;1921;E;Terrasse 
https://www.immowelt.de/expose/25xfd5z;2022-07-24 14:29:01.162804;Wohnen auf einer Ebene ! Moderner Bungalow mit großem Garten;298000;126;4;752;Straße nicht freigegeben;26954;Nordenham;Esenshamm;Einfamilienhaus;;;;Massivhaus;1979;E;Terrasse, Garten 
https://www.immowelt.de/expose/2699g59;2022-07-24 14:29:01.826806;Geräumiges Einfamilienhaus in Nordenham-Esenshamm;150000;139;6;880;Straße nicht freigegeben;26954;Nordenham;Esenshamm;Einfamilienhaus;;;nicht unterkellert ;;1930;F;
https://www.immowelt.de/expose/26pss5c;2022-07-24 14:29:02.477436;Intelligentes und energiesparendes Wohnen in direkter Deichlage nahe des Fähranlegers Nordenham-Blexen;410000;177;6;602;Straße nicht freigegeben;26954;Nordenham;Blexen;Einfamilienhaus;;;teilweise unterkellert ;;1905;A+;
https://www.immowelt.de/expose/26xh55h;2022-07-24 14:29:03.256994;Wohntraum mit Fernblick ins Grüne: EFH mit wunderschönem Garten, Pool und Sauna;848000;243;4;1133;Straße nicht freigegeben;29646;Bispingen;;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;2010;D;Terrasse, Garten 
https://www.immowelt.de/expose/269tr5h;2022-07-24 14:29:03.916168;Viel Platz & viele Gestaltungsmöglichkeiten auf ca. 500 qm Wohn-/Nutzfläche zum TOP Preis !!!;349000;480;16;834;Straße nicht freigegeben;29646;BispingenHützel;;Einfamilienhaus;;Zustand: gepflegt ;teilweise unterkellert ;;1954;G;Terrasse, Balkon 
