url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/23pku5t;2022-07-20 12:07:52.088352;Neubau einer Doppelhaushälfte in der Nähe der Kreisstadt;339875.0;126.92;4;422;Straße nicht freigegeben;29497;Woltersdorf;;Doppelhaushälfte;;Zustand: Erstbezug, Neubau ;;KfW 55, Massivhaus;2022;;Terrasse, Garten 
https://www.immowelt.de/expose/2zrqm4y;2022-07-20 12:07:52.983408;Riesiges Hof-Anwesen mit  sehr viel Nutzungspotenzial - auch für Pferdehalter;595000.0;500.0;15;36600;Straße nicht freigegeben;29497;Woltersdorf;;Bauernhaus;3 ;Zustand: gepflegt ;;;1947;H;
https://www.immowelt.de/expose/23mku5t;2022-07-20 12:07:53.765012;Neubau einer Doppelhaushälfte in der Nähe der Kreisstadt;339875.0;126.92;4;422;Straße nicht freigegeben;29497;Woltersdorf;;Doppelhaushälfte;;Zustand: Erstbezug, Neubau ;;KfW 55, Massivhaus;2022;;Terrasse, Garten 
https://www.immowelt.de/expose/25jbv5j;2022-07-20 12:07:54.342674;Zwei Häuser mit Potential auf attraktivem Grundstück;265000.0;180.0;7;793;Straße nicht freigegeben;21726;Oldendorf;;Einfamilienhaus;;;;;1850;H;
https://www.immowelt.de/expose/2m5u54c;2022-07-20 12:07:54.972441;EFH mit Geschichte in Ortskern von Oldendorf ;329000.0;180.0;4;518;Straße nicht freigegeben;21726;Oldendorf;;Einfamilienhaus;2 ;;;;1940 / 1980;;Terrasse, Loggia 
https://www.immowelt.de/expose/26x3q5f;2022-07-20 12:07:55.648074;Provisionsfrei für Käufer - Vielseitiges, saniertes Schmuckstück mit traumhafter Gartenanlage;429000.0;221.57;7;1933;Straße nicht freigegeben;21726;Oldendorf;;Einfamilienhaus;;Zustand: renoviert ;nicht unterkellert ;Massivhaus;2006;;Terrasse 
https://www.immowelt.de/expose/25n2v5j;2022-07-20 12:07:56.327970;Ihr neues Zuhause in Oldendorf;269000.0;155.95;7;1043;Straße nicht freigegeben;21726;Oldendorf;;Einfamilienhaus;;Zustand: renovierungsbedürftig ;teilweise unterkellert ;Massivhaus;1951;H;Terrasse, Balkon 
https://www.immowelt.de/expose/26shh5f;2022-07-20 12:07:56.891209;Häuschen sucht nette Familie!!! Provisionsfrei!!! Bitte keine Makleranfragen!!!;339000.0;140.0;5;500;Straße nicht freigegeben;21726;Heinbockel;;Einfamilienhaus;2 ;;;;;;Garten, Terrasse 
https://www.immowelt.de/expose/269pj58;2022-07-20 12:07:57.498344;Sie suchen ein besonderes Haus mit vielen Möglichkeiten?;394000.0;264.0;8;1301;Straße nicht freigegeben;21726;Oldendorf;;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1961;;Terrasse, Balkon, Wintergarten 
https://www.immowelt.de/expose/25sj45y;2022-07-20 12:07:58.128051;SCHWINGE IMMOBILIEN Stade: Wohnen in der Waldsiedlung Sunde im Landkreis Stade.;298000.0;95.0;3,5;1259;Straße nicht freigegeben;21726;Oldendorf;;Einfamilienhaus;;;teilweise unterkellert ;;2009;;Terrasse, Wintergarten 
