url;zeitpunkt;titel;preis;wohnflaeche;anz_zimmer;grundstueckflaeche;strasse;plz;stadt;stadtteil;kategorie;anz_stockwerke;zustand;keller;typ;baujahr;energieeffizienz;aussenbereich
https://www.immowelt.de/expose/252n95e;2022-07-19 20:06:41.226990;Kapitalanleger aufgepasst! Vermietetes MFH mit 5 WE's, Garten, Wintergarten, Terrasse und Garage;465000;374;15;957;Straße nicht freigegeben;38470;Parsau;;Mehrfamilienhaus;;Zustand: gepflegt ;nicht unterkellert ;;1953.0;G;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/25cck5u;2022-07-19 20:06:45.247221;Kleines Haus mit großem Garten +Garage +Nebengebäude +Carport +..... direkt im Grünen;299000;138;6;2579;Straße nicht freigegeben;27248;EhrenburgBrelloh;;Einfamilienhaus;;Zustand: gepflegt ;teilweise unterkellert ;Massivhaus;1950.0;H;Terrasse, Garten 
https://www.immowelt.de/expose/26enp52;2022-07-19 20:06:45.929969;Zweifamilienhaus mit Dreifachgarage;479000;kA  Wohnfläche  ;15;2000;Straße nicht freigegeben;27248;Ehrenburg;;Mehrfamilienhaus;;;;;1988.0;;
https://www.immowelt.de/expose/25dwg5e;2022-07-19 20:06:46.621868;Ehemaliger Resthof im Außenbereich von Ehrenburg;300000;177;7;4000;Straße nicht freigegeben;27248;Ehrenburg;Hotzfelde;;;Zustand: teilsaniert ;;;1900.0;G;Terrasse, Garten 
https://www.immowelt.de/expose/26tch5e;2022-07-19 20:06:49.592857;Landhaus auf großem Grundstück;235000;211;9;3025;Straße nicht freigegeben;31608;Marklohe;Sudhalenbeck;Einfamilienhaus;;;teilweise unterkellert ;Massivhaus;1958.0;H;
https://www.immowelt.de/expose/26pep58;2022-07-19 20:06:50.314877;Zweifamilienhaus mit 9 Garagen - in der nähe von Marklohe;451000;165;4;2491;Straße nicht freigegeben;31608;Marklohe;Neulohe;Mehrfamilienhaus;1 Geschoss;;teilweise unterkellert ;;1958.0;H;Terrasse, Garten 
https://www.immowelt.de/expose/26yc456;2022-07-19 20:06:51.031023;Nutzen Sie die Chance und bauen mit uns noch nach den aktuellen GEG-Konditionen!!;241260;125;4;1;Straße nicht freigegeben;31608;Marklohe;Wohlenhausen;Einfamilienhaus;;Zustand: Neubau, projektiert ;;;2022.0;B;
https://www.immowelt.de/expose/267c456;2022-07-19 20:06:55.015534;Nutzen Sie die Chance und bauen mit uns noch nach den aktuellen GEG-Konditionen!!;233600;113;4;1;Straße nicht freigegeben;31848;BadMünder;Böbber;Einfamilienhaus;;Zustand: Neubau, projektiert ;;;2022.0;A;
https://www.immowelt.de/expose/267mv58;2022-07-19 20:06:55.754050;Schönes Mehrfamilienhaus mit vier Wohnungen in Bad Münder ;485000;475;12;778;Straße nicht freigegeben;31848;BadMünderamDeister;;;2 ;;voll unterkellert ;;1962.0;;Terrasse, Balkon 
https://www.immowelt.de/expose/25b8d5z;2022-07-19 20:06:56.432085;Mehrfamilienhaus mit 7 Wohneinheiten zur Selbstnutzung- und /oder als Renditeobjekt;380000;605;21;2178;Straße nicht freigegeben;31848;BadMünderamDeister;Hachmühlen;Mehrfamilienhaus;;Zustand: teilsaniert ;teilweise unterkellert ;;;;
https://www.immowelt.de/expose/26fq95c;2022-07-19 20:06:57.191610;Gepflegte Doppelhaushälfte in familienfreundlicher Lage;239000;148.94;6;493;Straße nicht freigegeben;31848;BadMünderamDeister;;Doppelhaushälfte;;Zustand: gepflegt ;teilweise unterkellert ;Massivhaus;1997.0;G;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/253yj5g;2022-07-19 20:06:57.998858;Mehrfamilienhaus mit 3 Wohneinheiten in der Kernstadt;449000;280.57;9;888;Straße nicht freigegeben;31848;BadMünderamDeister;;Mehrfamilienhaus;;Zustand: gepflegt ;teilweise unterkellert ;Massivhaus;1999.0;G;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/25hgd5r;2022-07-19 20:06:58.966647;Attraktive Gelegenheit in Bad Münder: Wohn- u. Gewerbeobjekt mit Gestaltungspotenzial in grüner Lage;186000;135;8;525;Straße nicht freigegeben;31848;BadMünderamDeister;Eimbeckhausen;;;Zustand: renovierungsbedürftig ;voll unterkellert ;;1898.0;H;
https://www.immowelt.de/expose/25pca5m;2022-07-19 20:06:59.661747;Zweifamilienhaus mit großzügigem Grundstück Bad Münder am Deister;455000;155;7;480;Straße nicht freigegeben;31848;BadMünderamDeister;;Stadthaus;3 ;Zustand: gepflegt ;voll unterkellert, Dach ausbaufähig ;Massivhaus;1953.0;;
https://www.immowelt.de/expose/25qsg5e;2022-07-19 20:07:00.819862;Modernes Einfamilienhaus im ruhigen Ortsteil Flegessen mit direkter Lage am Steinbach;449000;157.50;5;744;Straße nicht freigegeben;31848;BadMünderamDeister;Flegessen;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;Fertighaus;1973.0;F;Terrasse, Garten 
https://www.immowelt.de/expose/26d5x5d;2022-07-19 20:07:01.552272;Viel Platz für mehrere Generationen, Ruhe und Natur pur!;279000;192;7,5;1507;Straße nicht freigegeben;31848;BadMünder;Bakede;Mehrfamilienhaus;;;voll unterkellert ;;1963.0;F;Terrasse, Balkon 
https://www.immowelt.de/expose/26ksv5c;2022-07-19 20:07:02.302143;Von Haus aus gut!;349000;146;7;700;Straße nicht freigegeben;31848;BadMünderamDeister;;Mehrfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;Massivhaus;1965.0;;Terrasse, Balkon 
https://www.immowelt.de/expose/25xbf59;2022-07-19 20:07:02.992450;*Bad Münder* Fachwerkhaus im Zentrum mit Gaststätte;448000;154.40;9;252;Straße nicht freigegeben;31848;BadMünderamDeister;;;;;;;1900.0;;Terrasse 
https://www.immowelt.de/expose/25asw54;2022-07-19 20:07:03.910333;Traumhaftes Ein-/Zweifamilienhaus in direkter Waldrandlage - mit WOW-Ausblick!;374000;260;8,5;1311;Straße nicht freigegeben;31848;BadMünder;Klein Süntel;Einfamilienhaus;;Zustand: gepflegt ;voll unterkellert ;;1949.0;G;Terrasse, Balkon 
https://www.immowelt.de/expose/26b7557;2022-07-19 20:07:04.615602;Handwerkertraum mit diversen Gestaltungsoptionen;149000;120;3;920;Straße nicht freigegeben;31848;BadMünderamDeister;;Einfamilienhaus;;;voll unterkellert ;Massivhaus;1953.0;;
https://www.immowelt.de/expose/25epj5b;2022-07-19 20:07:05.338848;Schöne Aussicht - Anwesen zum Neustart Wohnen;330000;620;20;2370;Straße nicht freigegeben;31848;BadMünder;Klein Süntel;Einfamilienhaus;;Zustand: renovierungsbedürftig ;;;1977.0;H;
https://www.immowelt.de/expose/26ptt58;2022-07-19 20:07:06.076176;Sehr gepflegtes Reihenmittelhaus in der Kernstadt;219000;100.75;6;180;Straße nicht freigegeben;31848;BadMünderamDeister;;Reihenmittelhaus;;;teilweise unterkellert ;Massivhaus;2001.0;F;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/26rrg57;2022-07-19 20:07:06.757707;Ein Haus mit Potenzial in Eimbeckhausen;225000;141;6;1364;Straße nicht freigegeben;31848;BadMünder;Eimbeckhausen;Einfamilienhaus;;Zustand: Altbau (bis 1945), renovierungsbedürftig ;voll unterkellert ;Massivhaus;1907.0;H;Garten, Balkon 
https://www.immowelt.de/expose/26qle5g;2022-07-19 20:07:07.473909;Ein- bis Zweifamilienhaus mit Potential in Bad Münder;269000;150;6;728;Straße nicht freigegeben;31848;Hachmühlen;;Einfamilienhaus;;;voll unterkellert ;Massivhaus;1965.0;;Terrasse, Balkon 
https://www.immowelt.de/expose/25vbf59;2022-07-19 20:07:08.155778;*Bad Münder* Fachwerkhaus im Zentrum;438000;343;16;269;Straße nicht freigegeben;31848;BadMünderamDeister;;;;;;;1900.0;;
https://www.immowelt.de/expose/25lag5l;2022-07-19 20:07:08.850891;Hervorragende Lage - hier möchte jeder gern wohnen;575000;200;6;807;Straße nicht freigegeben;31848;BadMünder;;Einfamilienhaus;;;voll unterkellert ;Massivhaus;1996.0;E;Terrasse, Garten, Balkon 
https://www.immowelt.de/expose/26xd75g;2022-07-19 20:07:09.638564;Zentral gelegenes Wohn- und Geschäftshaus in der Kernstadt;199000;93.25;7;165;Straße nicht freigegeben;31848;BadMünderamDeister;;;;Zustand: gepflegt ;teilweise unterkellert ;Massivhaus;2007.0;G;Balkon 
